ID,Title,URI,Findspot
101522,Sestertius with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.333,
101523,Antoninianus with bust of Tacitus,http://numismatics.org/ocre/id/ric.5.tac.195,
101524,"Antoninianus with bust of Carinus, struck under Carus",http://numismatics.org/ocre/id/ric.5.car.150,
101525,Antoninianus of British Empire with bust of Carausius,http://numismatics.org/ocre/id/ric.5.cara.475,
101526,Antoninianus of British Empire with bust of Allectus,http://numismatics.org/ocre/id/ric.5.all.83,
101527,Sestertius with bust of Lucius Verus,http://numismatics.org/ocre/id/ric.3.m_aur.1456,
111881,"Sestertius with temple of Concordia, struck under Tiberius",http://numismatics.org/ocre/id/ric.1(2).tib.67,
111882,As with bust of Titus,http://numismatics.org/ocre/id/ric.2_1(2).tit.248,
111883,As with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.574,
111885,Sestertius with bust of Commodus,http://numismatics.org/ocre/id/ric.3.com.464,
111887,"As with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.600_as,
111889,Denarius with bust of Pupienus,http://numismatics.org/ocre/id/ric.4.pup.6,
111890,Antoninianus with bust of Philip I,http://numismatics.org/ocre/id/ric.4.ph_i.12,
111891,Antoninianus with bust of Philip I,http://numismatics.org/ocre/id/ric.4.ph_i.26B,
111892,Antoninianus with bust of Philip I,http://numismatics.org/ocre/id/ric.4.ph_i.21,
111893,Antoninianus with bust of Philip I,http://numismatics.org/ocre/id/ric.4.ph_i.61,
111894,Sestertius with bust of Volusian,http://numismatics.org/ocre/id/ric.4.vo.253A,
111895,Antoninianus with bust of Aemilian,http://numismatics.org/ocre/id/ric.4.aem.15,
111896,Argenteus with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.nic.19a,
111897,"Siliqua with bust of Julian II, struck under Constantius II",http://numismatics.org/ocre/id/ric.8.ar.260,
111898,Coin with bust of Valentinian I,http://numismatics.org/ocre/id/ric.9.rom.14A,
111919,Solidus with bust of Julian II,http://numismatics.org/ocre/id/ric.8.sir.97,
111920,"Solidus of Marcianus, struck at Constantinople",http://numismatics.org/ocre/id/ric.10.marc_e.511,
111921,"Solidus of Valens, struck at Sirmium",http://numismatics.org/ocre/id/ric.9.sir.1B,
111922,Sestertius with bust of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.608,
125733,"Siliqua with bust of Constantius Gallus, struck under Constantius II",http://numismatics.org/ocre/id/ric.8.rom.237,
156279,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.568,
156280,Denarius with bust of Didius Julianus,http://numismatics.org/ocre/id/ric.4.dj.1_denarius,
156281,Sestertius with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.298A,
312189,Solidus with bust of Julian II,http://numismatics.org/ocre/id/ric.8.anch.204,
313610,Sestertius with bust of Trajan,http://numismatics.org/ocre/id/ric.2.tr.604_sestertius,
314483,"Aureus with bust of Titus, struck under Vespasian",http://numismatics.org/ocre/id/ric.2_1(2).ves.785,
314486,As with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.733,
314501,"Denarius with bust of Juno Moneta, issued by  L. Plaetorius Caestianus",http://numismatics.org/crro/id/rrc-396.1a,
359519,"Denarius with head of  M. Junius Brutus, struck under L. Plaetorius Cestianus",http://numismatics.org/crro/id/rrc-508.3,
399060,Medallion (3 solidi) with bust of Magnentius,http://numismatics.org/ocre/id/ric.8.aq.122,
404790,Medallion (1 1/2 solidi) with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.anch.70,
438582,Aureus with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.144,
439116,Semis with bust of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.487,
443321,Aureus with bust of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.270A,
443327,"Denarius with busts of Dei Penates, issued by C. Sulpicius Galba",http://numismatics.org/crro/id/rrc-312.1,
453055,Aureus with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.46c_aureus,
453056,Sestertius with bust of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.273,
453059,Antoninianus with bust of Gallienus,http://numismatics.org/ocre/id/ric.5.gall(1).296,
453061,"Tremissis of Zeno, struck at Constantinople",http://numismatics.org/ocre/id/ric.10.zeno(2)_e.923,
453063,Aureus with bust of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.46,
453116,As with head of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.564B,
453117,As with bust of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.500,
453119,Denarius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.308,
453120,Dupondius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.1048,
453122,Antoninianus of Gallic Empire with bust of Postumus,http://numismatics.org/ocre/id/ric.5.post.377,
453123,Dupondius with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.887,
453125,Dupondius with bust of Claudius,http://numismatics.org/ocre/id/ric.1(2).cl.100,
453127,Antoninianus with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.83,
453128,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.6.lug.309,
453129,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.ar.23,
453131,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.thes.183,
453132,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.6.sis.230b,
453134,Follis (?) with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.alex.58,
453144,Antoninianus with bust of Gallienus,http://numismatics.org/ocre/id/ric.5.gall(2).667,
506079,Didrachm with head of Apollo,http://numismatics.org/crro/id/rrc-26.1,
510021,"Denarius with bust of Domitia, struck under Domitian",http://numismatics.org/ocre/id/ric.2_1(2).dom.153,
514401,Aureus with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.181B,
520208,"Aureus with head of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tri.41,
520206,Denarius with head of Augustus,http://numismatics.org/ocre/id/ric.1(2).aug.520,
411368,"Denarius with head of Apollo, struck under C. Calpurnius Piso Frugi",http://numismatics.org/crro/id/rrc-408.1a,
522270,"Denarius with head of Augustus, struck under P. Carisius",http://numismatics.org/ocre/id/ric.1(2).aug.7A,
522463,"Aureus with head of Domitian, struck under Vespasian",http://numismatics.org/ocre/id/ric.2_1(2).ves.787,
522466,Aureus with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.185A,
522467,Aureus with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.160_aureus,
523835,Denarius with bust of Pescennius Niger,http://numismatics.org/ocre/id/ric.4.pn.19,
523858,Miliarense with head of Constantine I,http://numismatics.org/ocre/id/ric.7.sir.14,
525041,"Denarius with heads of Divus Julius Caesar and Octavian, struck under M. Agrippa",http://numismatics.org/crro/id/rrc-534.2,
528194,"Solidus with bust of Fausta, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.tic.182,
527970,Aureus with bust of Trajan II Decius,http://numismatics.org/ocre/id/ric.4.tr_d.16A,
527973,Aureus with bust of Carus,http://numismatics.org/ocre/id/ric.5.car.95,
531208,Aureus with head of Gaius (Caligula),http://numismatics.org/ocre/id/ric.1(2).gai.1,
531209,Aureus with bust of Aelius Verus,http://numismatics.org/ocre/id/ric.3.ant.443,
531212,Aureus with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.tri.46,
539969,Denarius with head of Roma,http://numismatics.org/crro/id/rrc-114.1,
549312,Aureus with bust of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.560,
162584,"Sestertius with bust of Sabina, struck under Hadrian",http://numismatics.org/ocre/id/ric.2.hdn.1029c,
162280,"Sestertius with bust of Sabina, struck under Hadrian",http://numismatics.org/ocre/id/ric.2.hdn.1035a,
162232,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.113a,
245718,Denarius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.128c,
245774,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.234d,
227069,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.241Aa,
245327,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.266a,
245773,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.276a,
162231,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.290d,
245330,Denarius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.297a,
162195,As with bust of Trajan,http://numismatics.org/ocre/id/ric.2.tr.459_as,
99449,Sestertius with bust of Trajan,http://numismatics.org/ocre/id/ric.2.tr.569_sestertius,
244935,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.636d,
162274,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.636b,
162257,As with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.706c,
245034,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.754f,
162260,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.760f,
162265,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.761c,
267363,Medallic sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.769c,
227070,Denarius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.77b,
162252,As with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.793a_as,
99456,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.763,
162267,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.838c,
244939,As with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.840f,
162273,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.843c,
162272,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.863f,
162268,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.883f,
162269,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.897c,
260880,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.899f,
245714,Denarius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.9a,
162271,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.915h,
99457,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.970b,
245005,Dupondius with head of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.974j,
247295,"Dupondius with bust of Diva Faustina I, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1116a,
99470,"Sestertius with bust of Diva Faustina I, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1132a,
162329,"Medallic sestertius with bust of Diva Faustina I, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1135b,
162352,Sestertius with bust of Lucius Verus,http://numismatics.org/ocre/id/ric.3.m_aur.1370,
162357,"Dupondius with bust of Faustina II, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1388C,
162385,Sestertius with bust of Commodus,http://numismatics.org/ocre/id/ric.3.com.299f,
162383,Sestertius with bust of Commodus,http://numismatics.org/ocre/id/ric.3.com.399Aa,
162284,Sestertius with head of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.607a,
162387,Sestertius with bust of Commodus,http://numismatics.org/ocre/id/ric.3.com.608a,
260852,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.610a,
99462,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.621,
162296,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.622a,
162298,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.628a,
267462,Sestertius with head of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.635a,
99464,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.635a,
162292,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.642B,
162294,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.717B,
162286,Sestertius with head of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.746A,
162314,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.767A,
162289,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.747A,
162349,"Sestertius with bust of Faustina II, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1374A,
230177,Denarius with head of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.117B,
162434,Sestertius with head of Geta,http://numismatics.org/ocre/id/ric.4.ge.168A,
162406,"Dupondius with bust of Manlia Scantilla, struck under Didius Julianus",http://numismatics.org/ocre/id/ric.4.dj.19,
247624,"Denarius with bust of Plautilla, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.363A,
162431,Sestertius with head of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.452B,
267318,"Sestertius with head of Divus Septimius Severus, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.490B,
162392,"Sestertius with head of Divus Septimius Severus, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.490B,
162435,"Sestertius with bust of Plautilla, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.578,
162399,"Sestertius with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.585a,
267938,"Sestertius with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.585a,
261747,"Sestertius with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.585a,
267937,Sestertius with head of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.678a,
162405,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.709c,
162397,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.719b,
260684,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.829B,
245294,Denarius with head of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.83a,
111888,"Denarius with bust of Diadumenian, struck under Macrinus",http://numismatics.org/ocre/id/ric.4.mcs.102b,
245320,Denarius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.133,
245315,Denarius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.139c,
267425,Sestertius with bust of Macrinus,http://numismatics.org/ocre/id/ric.4.mcs.164c,
261749,Sestertius with bust of Macrinus,http://numismatics.org/ocre/id/ric.4.mcs.167c,
261765,"As with bust of Diadumenian, struck under Macrinus",http://numismatics.org/ocre/id/ric.4.mcs.212b,
245321,Denarius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.219a,
101521,Sestertius with bust of Pupienus,http://numismatics.org/ocre/id/ric.4.pup.22A,
162464,Sestertius with bust of Pupienus,http://numismatics.org/ocre/id/ric.4.pup.23A,
260843,Sestertius with bust of Pupienus,http://numismatics.org/ocre/id/ric.4.pup.23A,
101518,Denarius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.246c,
261751,Sestertius with bust of Elagabalus,http://numismatics.org/ocre/id/ric.4.el.358d,
261774,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.439c,
261804,As with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.498b,
101520,As with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.498a,
162447,Denarius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.5d,
230198,Denarius with bust of Macrinus,http://numismatics.org/ocre/id/ric.4.sa.5c,
230182,Dupondius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.539g,
162453,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.541d,
261707,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.563b,
261756,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.581d,
162460,Medallic sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.592d,
162457,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.596b,
162454,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.616b,
230180,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.635d,
261808,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.635d,
230181,As with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.637d,
261759,Dupondius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.646g,
162458,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.648b,
162426,Denarius with bust of Macrinus,http://numismatics.org/ocre/id/ric.4.mcs.91,
245308,Denarius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.94a,
162536,Follis with head of Licinius I,http://numismatics.org/ocre/id/ric.7.thes.102,
245630,"Coin with bust of Divus Maximian I Herculius, struck under Constantine I and Licinius I",http://numismatics.org/ocre/id/ric.7.rom.123,
247241,"Follis with bust of Hanniballianus, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.cnp.147,
245369,"Follis with bust of Crispus, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.rom.152,
227202,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.nic.153,
180924,Follis with head of Licinius I,http://numismatics.org/ocre/id/ric.7.alex.18,
226877,Follis with head of Constantine I,http://numismatics.org/ocre/id/ric.7.sis.183,
262252,Miliarense with head of Constantine I,http://numismatics.org/ocre/id/ric.7.thes.214,
227207,"Follis with bust of Constantinopolis, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.thes.230,
227251,"Follis with bust of Crispus, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.ar.230,
227089,"Follis with bust of Constantine II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.lon.253,
245668,"Follis with head of Constantine II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.ar.255,
245665,"Follis with bust of Licinius II, struck under Licinius I",http://numismatics.org/ocre/id/ric.7.anch.29,
184021,"Follis with bust of Constantine II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.tri.312,
245671,"Follis with bust of Constantine II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.rom.328,
180922,"Follis with bust of Constantius II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.rom.329,
245664,"Follis with bust of Licinius II, struck under Licinius I",http://numismatics.org/ocre/id/ric.7.anch.36,
245360,"Follis with bust of Helena, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.cyz.39,
247234,"Follis with bust of Helena, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.thes.48,
184232,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.ar.57,
245365,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.alex.58,
199885,"Follis with head of Constantius II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.cnp.61,
245367,"Follis with bust of Crispus, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.aq.68,
227086,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.anch.78,
245655,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.tic.82,
184262,"Follis with bust of Constantine II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.anch.87,
184223,Follis with head of Constantine I,http://numismatics.org/ocre/id/ric.7.nic.90,
245663,"Follis with bust of Crispus, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.nic.91,
184235,Follis with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.her.92,
245662,"Follis with bust of Crispus, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.sis.97,
56578,Solidus with bust of Constantius II,http://numismatics.org/ocre/id/ric.8.rom.291,
4078,Stater of Kingdom of Syria with head of Antiochos I,http://numismatics.org/sco/id/sc.1.436.6,
1429,"Obol of Kingdom of Syria with head of Herakles, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.216.2,
1630,Drachm of Kingdom of Syria with head of Antiochos III,http://numismatics.org/sco/id/sc.1.1065.6,
1631,Tetradrachm of Kingdom of Syria with head of Antiochos IX,http://numismatics.org/sco/id/sc.1.2390.4,
1632,Tetradrachm of Kingdom of Syria with head of Seleukos VI,http://numismatics.org/sco/id/sc.1.2413a,
1847,Tetradrachm of Kingdom of Syria with head of Antiochos I,http://numismatics.org/sco/id/sc.1.378.3,
1848,Stater of Kingdom of Syria with head of Antiochos II,http://numismatics.org/sco/id/sc.1.616.2,
1849,Tetradrachm of Kingdom of Syria with head of Antiochos IV,http://numismatics.org/sco/id/sc.1.1397b,
1850,Tetradrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1615.3,
1851,Tetradrachm of Kingdom of Syria with head of Alexander I Balas,http://numismatics.org/sco/id/sc.1.1781.1,
1852,Tetradrachm of Kingdom of Syria with jugate busts of Kleopatra Thea and Antiochos VIII,http://numismatics.org/sco/id/sc.1.2267.1,
1853,Tetradrachm of Kingdom of Syria with head of Antiochos VIII,http://numismatics.org/sco/id/sc.1.2336.1,
2739,Tetradrachm of Kingdom of Syria with head of Antiochos II,http://numismatics.org/sco/id/sc.1.571.2,
3041,Tetradrachm of Kingdom of Syria with head of Antiochos VIII,http://numismatics.org/sco/id/sc.1.2298.2b,
3071,Tetradrachm of Kingdom of Syria with head of Antiochos VIII,http://numismatics.org/sco/id/sc.1.2309.3,
3083,Tetradrachm of Kingdom of Syria with head of Antiochos VIII,http://numismatics.org/sco/id/sc.1.2298.2e,
3086,Drachm of Kingdom of Syria with head of Antiochos VI,http://numismatics.org/sco/id/sc.1.2002.1a,
3093,Tetradrachm of Kingdom of Syria with head of Demetrios II,http://numismatics.org/sco/id/sc.1.1984.1,
3096,Tetradrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1635,
3098,Tetradrachm of Kingdom of Syria with head of Seleukos IV,http://numismatics.org/sco/id/sc.1.1313.1,
3101,Tetradrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1641.6d,
3107,Tetradrachm of Kingdom of Syria with bust of Alexander I Balas,http://numismatics.org/sco/id/sc.1.1835.3,
3109,Tetradrachm of Kingdom of Syria with head of Antiochos IV,http://numismatics.org/sco/id/sc.1.1396,
3110,Tetradrachm of Kingdom of Syria with head of Antiochos VII,http://numismatics.org/sco/id/sc.1.2138,
3111,Tetradrachm of Kingdom of Syria with head of Antiochos III,http://numismatics.org/sco/id/sc.1.1042.1,
3112,Tetradrachm of Kingdom of Syria with head of Antiochos Hierax,http://numismatics.org/sco/id/sc.1.853.1,
3113,"Tetradrachm of Kingdom of Syria with head of Zeus, struck under Antiochos IV",http://numismatics.org/sco/id/sc.1.1398,
3114,Stater of Kingdom of Syria with head of Seleukos II,http://numismatics.org/sco/id/sc.1.719,
3118,Tetradrachm of Kingdom of Syria with bust of Demetrios II,http://numismatics.org/sco/id/sc.1.1959.3,
3119,Tetradrachm of Kingdom of Syria with head of Antiochos V,http://numismatics.org/sco/id/sc.1.1575.1,
3131,"Tetradrachm of Kingdom of Syria with head of deified Alexander the Great (?), struck under Seleukos I",http://numismatics.org/sco/id/sc.1.173.5,
3133,Tetradrachm of Kingdom of Syria with head of Antiochos X,http://numismatics.org/sco/id/sc.1.2434.2,
3134,Tetradrachm of Kingdom of Syria with head of Antiochos II,http://numismatics.org/sco/id/sc.1.571.1,
3136,Tetradrachm of Kingdom of Syria with head of Antiochos IX,http://numismatics.org/sco/id/sc.1.2363a,
3137,Tetradrachm of Kingdom of Syria with bust of Demetrios II,http://numismatics.org/sco/id/sc.1.2195.2,
3169,Tetradrachm of Kingdom of Syria with busts of Kleopatra Thea and Antiochos VIII,http://numismatics.org/sco/id/sc.1.2271.1,
3176,Tetradrachm of Kingdom of Syria with head of Demetrios II,http://numismatics.org/sco/id/sc.1.2156.2,
3179,Tetradrachm of Kingdom of Syria with head of Antiochos VI,http://numismatics.org/sco/id/sc.1.2000.3,
3182,Tetradrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1641.8d,
3183,Tetradrachm of Kingdom of Syria with head of Antiochos III,http://numismatics.org/sco/id/sc.1.1044.2,
3185,Tetradrachm of Kingdom of Syria with head of Antiochos III,http://numismatics.org/sco/id/sc.1.1026.2,
3255,Tetradrachm of Kingdom of Syria with head of Alexander II,http://numismatics.org/sco/id/sc.1.2219.4c,
3256,Tetradrachm of Kingdom of Syria with head of Tryphon,http://numismatics.org/sco/id/sc.1.2030,
3246,Tetradrachm of Kingdom of Syria with head of Demetrios III,http://numismatics.org/sco/id/sc.1.2451.5,
3252,"Stater of Kingdom of Syria with head of Athena, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.9,
3258,Tetradrachm of Kingdom of Syria with head of Seleukos IV,http://numismatics.org/sco/id/sc.1.1309,
3268,"Distater of Kingdom of Syria with head of deified Alexander the Great, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.219,
3324,Tetradrachm of Kingdom of Syria with head of Seleukos III,http://numismatics.org/sco/id/sc.1.921.1,
3325,Tetradrachm of Kingdom of Syria with heads of Demetrios I and Laodike,http://numismatics.org/sco/id/sc.1.1688,
3326,Tetradrachm of Kingdom of Syria with busts of Alexander I Balas and Kleopatra Thea,http://numismatics.org/sco/id/sc.1.1841,
3327,Tetradrachm of Kingdom of Syria with head of Antiochos IX,http://numismatics.org/sco/id/sc.1.2348b,
3328,Tetradrachm of Kingdom of Syria with head of Antiochos IX,http://numismatics.org/sco/id/sc.1.2369.3,
3375,Tetradrachm of Kingdom of Syria with head of Antiochos I,http://numismatics.org/sco/id/sc.1.318c,
3413,Oktadrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1628,
3414,Tetradrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1641.8c,
3418,Tetradrachm of Kingdom of Syria with head of Seleukos IV,http://numismatics.org/sco/id/sc.1.1329.1,
3419,Tetradrachm of Kingdom of Syria with head of Demetrios I,http://numismatics.org/sco/id/sc.1.1638.1n,
3422,"Tetradrachm of Kingdom of Syria with head of Zeus, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.130.25a,
3444,"Tetradrachm of Kingdom of Syria with head of Zeus, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.130.23,
3438,Tetradrachm of Kingdom of Syria with head of Antiochos VIII,http://numismatics.org/sco/id/sc.1.2286f,
3510,Tetradrachm of Kingdom of Syria with head of Antiochos Hierax,http://numismatics.org/sco/id/sc.1.848.3b,
3500,"1/2 stater of Kingdom of Syria with enthroned Tyche, struck under Demetrios I",http://numismatics.org/sco/id/sc.1.1632,
3504,"Obol of Kingdom of Syria with head of Herakles, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.172,
3505,Obol of Kingdom of Syria with head of Antiochos III,http://numismatics.org/sco/id/sc.1.468,
3530,"Drachm of Kingdom of Syria with head of Zeus, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.131.5,
3531,"Drachm of Kingdom of Syria with horned head of horse, struck under Seleukos I",http://numismatics.org/sco/id/sc.1.256.2,
3532,Tetradrachm of Kingdom of Syria with head of Antiochos I,http://numismatics.org/sco/id/sc.1.587.4c,
